ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
26058,26058,Michael Mahal,67,3,1,1,2
26059,26059,Eiravati Ranganathan,66,2,4,2,1
26060,26060,Omisha Agarwal,60,3,3,1,2
26061,26061,Urishilla Mahal,60,3,2,1,1
26062,26062,Tejas Sami,38,4,3,4,2
26063,26063,Yatan Arora,32,3,4,1,1
26064,26064,Varsha Bora,56,4,2,4,1
26065,26065,Azad Pau,57,5,4,3,2
26066,26066,Aryan Narain,42,1,3,1,1
26067,26067,Rehaan Babu,70,3,3,2,2
26068,26068,Wridesh Kashyap,61,2,1,1,2
26069,26069,Dayamai Hora,58,4,3,2,1
26070,26070,Samarth Hegde,18,2,4,4,2
26071,26071,Upasna Contractor,46,5,3,4,2
26072,26072,Yachana Gill,62,2,2,1,2
26073,26073,Imaran Chowdhury,44,2,3,3,2
26074,26074,Vaishnavi Balasubramanian,18,4,2,1,2
26075,26075,Harrison Trivedi,35,5,4,4,2
26076,26076,William Yadav,47,2,4,4,2
26077,26077,Gagan Khosla,33,3,3,3,2
26078,26078,Frederick Buch,31,5,4,2,1
26079,26079,Jhalak Chakrabarti,59,1,2,4,1
26080,26080,Ria Konda,65,3,2,2,2
26081,26081,Chatura Pandit,59,5,1,4,2
26082,26082,Ishaan Sathe,46,5,4,3,1
26083,26083,Yatan Pradhan,18,1,1,4,2
26084,26084,Urmi Chacko,61,1,2,2,1
26085,26085,Chandresh Chaudry,53,3,3,3,2
26086,26086,Faqid Samra,57,3,3,3,2
26087,26087,Patrick Mander,68,5,4,4,2
26088,26088,Tristan Sodhi,61,4,3,4,1
26089,26089,David Kata,65,2,2,3,2
26090,26090,Rachit Prasad,20,2,1,2,2
26091,26091,Aadhya Dewan,20,3,3,3,2
26092,26092,Hredhaan Zachariah,34,5,2,3,2
26093,26093,Frado Aggarwal,56,2,1,2,2
26094,26094,Ranbir Seth,59,4,2,2,2
26095,26095,Alka Shan,44,3,1,2,1
26096,26096,Hemangini Kant,31,3,2,2,2
26097,26097,Triveni Yadav,58,4,4,3,1
26098,26098,Ojasvi Loyal,28,3,1,1,2
26099,26099,Farhan Sankaran,24,2,2,3,1
26100,26100,Lakshit Gade,44,3,4,2,2
26101,26101,Lajita Bath,37,5,4,3,2
26102,26102,Nidhi Kamdar,51,4,1,4,2
26103,26103,Falan Seshadri,65,3,2,3,2
26104,26104,Rachita Kant,20,1,1,1,1
26105,26105,Anusha Palan,68,1,4,3,2
26106,26106,Upasna Raju,56,3,4,3,2
26107,26107,Ira Som,40,2,3,3,2
26108,26108,Ranbir Dey,67,1,3,4,2
26109,26109,Bakhshi Joshi,62,1,2,4,2
26110,26110,Yug Bedi,42,4,3,3,2
26111,26111,Omya Vyas,50,1,4,1,2
26112,26112,Wahab Subramanian,61,2,1,3,1
26113,26113,Caleb Mangal,18,2,3,1,1
26114,26114,Chanakya Desai,20,5,3,4,2
26115,26115,Bahadurjit Bahri,50,3,1,1,2
26116,26116,Aachal Bath,44,4,4,1,1
26117,26117,Arjun Dhingra,32,2,1,3,2
26118,26118,Gautami Zacharia,45,1,1,2,2
26119,26119,Krishna Taneja,34,3,3,1,1
26120,26120,Anjali Mammen,53,3,4,4,2
26121,26121,Riya Dass,28,3,3,4,2
26122,26122,Anjali Sur,43,3,3,4,2
26123,26123,David Kuruvilla,21,4,2,3,2
26124,26124,Avi Vaidya,53,1,1,1,2
26125,26125,Geetika Kadakia,34,5,1,1,2
26126,26126,Nandini Sha,20,3,4,3,2
26127,26127,Radhika Sane,54,2,4,3,2
26128,26128,Edhitha Minhas,53,1,2,1,2
26129,26129,Aadhya Mall,25,3,4,4,1
26130,26130,Gavin Bhattacharyya,66,3,1,3,2
26131,26131,Aarav Johal,70,2,2,4,2
26132,26132,Jagrati Ghosh,61,3,4,3,2
26133,26133,Maanav Garg,33,5,2,3,2
26134,26134,Lakshit Pandya,63,3,1,3,1
26135,26135,Tejas Sami,46,2,1,2,2
26136,26136,Raagini Mishra,67,2,3,4,2
26137,26137,Naveen Ben,29,5,4,1,1
26138,26138,Zilmil Thakkar,45,3,1,2,2
26139,26139,Chandani Joshi,48,5,3,3,2
26140,26140,William Jaggi,42,2,2,3,1
26141,26141,Darika Sarin,22,2,3,4,1
26142,26142,Eshana Agate,20,5,1,4,2
26143,26143,Megha Dutt,51,2,4,2,1
26144,26144,Ekapad Tandon,47,5,2,3,2
26145,26145,Warhi Rege,69,1,4,1,2
26146,26146,Nimrat Comar,65,1,1,2,2
26147,26147,Siddharth Dhingra,24,4,2,1,1
26148,26148,Aarnav Sarkar,67,5,1,1,2
26149,26149,Bhavna Mani,27,5,2,2,2
26150,26150,Chaitaly Kurian,59,1,3,4,1
26151,26151,Gaurika Tara,44,4,3,1,2
26152,26152,Onkar Narasimhan,43,4,3,4,1
26153,26153,Sachi Bhatia,23,3,1,3,1
26154,26154,Yashoda Sodhi,41,5,4,4,2
26155,26155,Januja Sandal,28,1,4,1,1
26156,26156,Indrajit Krish,38,2,3,3,1
26157,26157,Urvashi Venkataraman,23,1,4,2,2
26158,26158,Wyatt Sem,50,3,3,2,2
26159,26159,Gaurangi Loke,65,2,2,2,1
26160,26160,Arin Gade,45,4,2,2,1
26161,26161,Falguni Anne,45,5,4,3,2
26162,26162,Veer Tandon,31,4,2,1,1
26163,26163,Warhi Dayal,67,4,4,2,1
26164,26164,Priya Naidu,63,1,1,1,1
26165,26165,Shivani Subramaniam,45,1,3,2,2
26166,26166,Yochana Hegde,38,4,2,4,1
26167,26167,Fitan Sethi,21,4,3,3,2
26168,26168,Mohini Saraf,43,4,4,3,2
26169,26169,Nirja Mittal,34,1,2,4,1
26170,26170,Aashi Barman,30,5,1,2,2
26171,26171,Sanaya Sani,27,1,3,4,1
26172,26172,Irya Rao,27,1,4,4,1
26173,26173,Leena Kaul,29,4,2,4,2
26174,26174,Vidhi Jain,47,1,2,4,1
26175,26175,Akshay Ramakrishnan,45,5,2,4,2
26176,26176,Victor Dugar,67,2,1,1,2
26177,26177,Praneel Memon,49,1,2,4,1
26178,26178,Charles Ravel,56,1,4,4,2
26179,26179,Vasatika Loyal,19,3,2,1,1
26180,26180,Nathan Luthra,33,3,4,3,2
26181,26181,Sudiksha Mann,33,4,1,3,2
26182,26182,Lakshmi Desai,66,2,1,2,1
26183,26183,Vidhi Dass,48,3,4,4,2
26184,26184,Aradhana Muni,53,3,2,1,2
26185,26185,Ira Varghese,62,5,1,2,1
26186,26186,Rushil Ram,28,5,4,4,2
26187,26187,Frederick Raja,41,4,3,2,2
26188,26188,Abhimanyu Badami,38,3,1,4,1
26189,26189,Kala Kade,45,4,3,1,2
26190,26190,Aarush Bal,70,2,3,1,2
26191,26191,Madhav Munshi,45,3,1,4,1
26192,26192,Zilmil Deol,24,2,1,1,2
26193,26193,Gabriel Hayer,56,2,2,3,2
26194,26194,Mitesh Buch,38,3,2,3,2
26195,26195,Qushi Pandit,39,5,2,4,2
26196,26196,Kalpit Gole,47,2,2,2,1
26197,26197,Ekavir Sani,25,5,2,2,2
26198,26198,Vincent Kota,40,2,4,2,1
26199,26199,Gauri Bail,66,5,3,3,2
26200,26200,Aryan Kadakia,56,5,1,1,1
26201,26201,Logan Bumb,43,5,2,1,2
26202,26202,Hardik Kota,35,3,2,2,1
26203,26203,Bhavika Sridhar,37,5,4,3,1
26204,26204,Vincent Barad,24,5,2,4,1
26205,26205,Warda Dhar,35,1,3,2,2
26206,26206,Wyatt Nagy,39,1,1,3,2
26207,26207,Priya Andra,68,2,2,1,1
26208,26208,Caleb Madan,42,4,2,4,2
26209,26209,Nimrat Bhattacharyya,45,4,1,4,2
26210,26210,Vedika Mital,30,2,2,1,2
26211,26211,Keya Bumb,60,2,2,3,2
26212,26212,Falan Bhardwaj,20,4,4,3,1
26213,26213,Christopher Brar,68,1,2,4,2
26214,26214,Hamsini Taneja,33,1,3,1,2
26215,26215,Sai Mangal,69,2,4,4,1
26216,26216,Darika Chaudhry,62,4,4,2,1
26217,26217,Mitali Dhingra,33,5,1,4,2
26218,26218,Ekansh Balan,46,1,4,1,2
26219,26219,Triya Venkatesh,31,5,1,2,2
26220,26220,Aarna Chadha,31,5,1,4,1
26221,26221,Warhi Ramachandran,52,1,3,2,2
26222,26222,Leena Bhasin,64,3,1,1,1
26223,26223,Saanvi Bakshi,23,2,4,1,1
26224,26224,Rehaan Gupta,41,2,1,4,2
26225,26225,Jyoti Sibal,24,2,4,2,1
26226,26226,Jonathan Roy,22,2,2,2,1
26227,26227,Lakshmi Ravi,57,1,4,4,2
26228,26228,Warjas Bhavsar,55,1,2,3,2
26229,26229,Zansi Dave,52,2,4,3,1
26230,26230,Avni Sankar,33,2,1,2,1
26231,26231,Devika Mander,38,5,4,2,2
26232,26232,Radhika Mitra,45,2,4,1,2
26233,26233,Hredhaan Krish,44,1,4,2,2
26234,26234,Lavanya Chahal,62,5,1,1,2
26235,26235,Harita Raman,50,3,2,4,1
26236,26236,Urvi Krishna,27,1,1,2,2
26237,26237,Indali Rana,39,4,1,1,1
26238,26238,Vritti Choudhry,30,1,4,1,2
26239,26239,Wyatt Sinha,61,3,2,4,1
26240,26240,Abeer Bal,57,4,2,1,2
26241,26241,Ekaraj Bora,28,1,3,4,2
26242,26242,Barkha Mammen,60,1,4,3,2
26243,26243,Jackson Dugar,25,1,1,2,2
26244,26244,Vinaya Sibal,55,3,4,2,2
26245,26245,Chanakya Chandra,31,3,1,1,1
26246,26246,Mohammed Iyengar,27,3,3,1,2
26247,26247,Zashil Sood,50,1,3,1,1
26248,26248,Vasudha Merchant,31,5,2,1,1
26249,26249,Samarth Nigam,63,2,1,4,1
26250,26250,Udant Bora,61,5,1,1,1
26251,26251,Gavin Varughese,43,2,2,4,1
26252,26252,Mahika Zacharia,32,4,4,1,2
26253,26253,Aarna Pillai,68,1,4,2,1
26254,26254,Wyatt Mital,64,5,3,2,2
26255,26255,Mohammed Chakraborty,26,4,2,2,2
26256,26256,Brijesh Dani,60,2,2,3,2
26257,26257,Tanvi Behl,33,3,2,4,2
26258,26258,Januja Ghosh,67,2,3,3,1
26259,26259,Nikita Pandit,65,1,2,1,2
26260,26260,Chatresh Garde,22,2,2,2,2
26261,26261,Mitesh Ram,28,4,4,4,2
26262,26262,Suhani Nagi,63,4,3,1,1
26263,26263,Mekhala Wable,48,2,1,3,2
26264,26264,Anay Chanda,54,4,2,4,2
26265,26265,Gaurangi Bobal,61,2,2,1,1
26266,26266,Anya Lad,24,2,1,1,2
26267,26267,Priya Soni,49,3,3,4,2
26268,26268,Girindra D’Alia,57,3,4,2,2
26269,26269,Vincent Anand,61,2,3,4,2
26270,26270,Odika Rana,39,2,2,1,1
26271,26271,Tanvi Atwal,55,2,3,1,2
26272,26272,Karan Borah,42,5,3,3,2
26273,26273,Krish Prakash,37,5,2,4,1
26274,26274,Upadhriti Nayar,38,1,4,1,2
26275,26275,Keya Pandit,27,3,2,3,2
26276,26276,Frado Iyengar,63,1,4,4,2
26277,26277,Vedika Lall,52,2,1,2,2
26278,26278,Matthew Sarma,20,1,1,2,2
26279,26279,Veda Kapoor,60,2,3,3,1
26280,26280,Kamala Narain,36,1,3,2,1
26281,26281,Vidhi Puri,56,3,2,2,1
26282,26282,Tristan Raman,22,2,1,3,1
26283,26283,Pushti Das,68,4,3,4,2
26284,26284,Raksha Gour,58,1,1,2,2
26285,26285,Jairaj Dar,50,5,2,2,2
26286,26286,Kamala Sandal,46,2,1,1,1
26287,26287,William Ramakrishnan,27,1,2,1,1
26288,26288,Diya Bhasin,65,5,4,4,1
26289,26289,Vasudha Madan,53,1,1,3,2
26290,26290,Yatan Upadhyay,27,4,4,2,2
26291,26291,Samarth Raman,55,4,4,1,2
26292,26292,Siya Mammen,41,5,1,1,1
26293,26293,Frederick Naidu,29,2,3,3,2
26294,26294,Sachi Amble,33,5,4,4,1
26295,26295,Veer Tailor,22,5,3,1,2
26296,26296,Chandresh Basu,64,5,2,1,1
26297,26297,Thomas Setty,61,3,3,1,2
26298,26298,Mason D’Alia,67,2,1,3,2
26299,26299,Noah Pandya,33,5,2,4,2
26300,26300,Bimala Balan,45,5,3,1,2
26301,26301,Fitan Tella,46,3,4,3,2
26302,26302,Adweta Srinivasan,29,1,3,4,1
26303,26303,Vedika Korpal,29,5,4,3,1
26304,26304,Agastya Rama,50,1,1,4,2
26305,26305,Sai Lad,36,1,2,3,2
26306,26306,Hemani Korpal,60,3,3,1,2
26307,26307,Rajata Venkatesh,44,2,4,2,1
26308,26308,Girik Toor,34,3,1,1,2
26309,26309,Hemani Wason,40,1,2,3,2
26310,26310,Xiti Mahajan,68,4,3,1,1
26311,26311,Shravya Hora,68,5,3,4,2
26312,26312,Noah Rama,62,2,3,2,1
26313,26313,Vivaan Ramanathan,64,3,3,2,2
26314,26314,Kashish Dhawan,58,5,3,4,2
26315,26315,Peter Bava,68,1,2,3,1
26316,26316,Samesh Bala,26,1,4,3,2
26317,26317,George Mangal,26,1,3,4,2
26318,26318,Nitara Babu,56,4,2,3,1
26319,26319,Mahika Seshadri,28,2,3,1,2
26320,26320,Avi Balay,21,1,4,3,1
26321,26321,Gaurang Pingle,46,3,3,2,1
26322,26322,Xiti Tata,49,1,2,4,1
26323,26323,Maanav Raman,63,1,3,3,2
26324,26324,Pushti Mallick,64,4,1,3,2
26325,26325,Lakshit Pradhan,39,2,2,2,1
26326,26326,Vedant Murthy,45,4,3,4,1
26327,26327,Chaaya Madan,24,1,4,3,1
26328,26328,Oni Joshi,30,4,1,1,2
26329,26329,Warhi Dalal,52,2,1,2,2
26330,26330,Mugdha Pillay,26,5,4,2,2
26331,26331,Chavvi Bora,23,1,2,1,1
26332,26332,Niharika Nanda,34,5,2,1,2
26333,26333,Praneel Panchal,29,3,2,1,1
26334,26334,Ekaraj Dhar,49,3,2,3,1
26335,26335,Ekavir Jain,66,3,4,3,2
26336,26336,Harrison Rajagopal,56,2,2,2,2
26337,26337,Amruta Mukherjee,35,1,2,1,1
26338,26338,Vyanjana Varkey,69,4,4,3,2
26339,26339,Warinder Pathak,45,3,4,1,1
26340,26340,Timothy Ravel,25,3,4,3,1
26341,26341,Ladli Dugar,46,2,1,2,2
26342,26342,Zashil Pandey,54,5,3,1,1
26343,26343,Ayaan Menon,38,5,2,2,2
26344,26344,Laban Ray,26,5,1,4,1
26345,26345,Jagrati Rau,47,3,4,3,1
26346,26346,Mohammed Chakrabarti,63,5,4,4,1
26347,26347,Kiaan Dalal,43,4,1,1,2
26348,26348,Gavin Virk,57,2,4,1,1
26349,26349,Zayyan Pall,67,1,2,3,1
26350,26350,Onkar Taneja,20,1,3,3,1
26351,26351,William Peri,63,2,3,1,2
26352,26352,Alexander Kata,29,5,1,2,2
26353,26353,Falan Chad,20,3,2,2,2
26354,26354,Vedhika Mahal,60,3,1,2,1
26355,26355,Rushil Dubey,22,4,4,1,2
26356,26356,Wahab Krishna,43,5,1,2,2
26357,26357,Daniel Bajaj,55,5,2,4,1
26358,26358,Vedika Chopra,65,5,4,3,2
26359,26359,Aahana Barman,26,2,4,4,2
26360,26360,Kashvi Amble,24,2,4,4,1
26361,26361,Nirja Dora,31,3,4,4,2
26362,26362,Pooja Nadig,31,4,2,1,1
26363,26363,Vasatika Kapadia,18,2,4,3,1
26364,26364,Bhavini Shan,53,2,1,1,1
26365,26365,Maanav Sethi,19,5,3,1,2
26366,26366,Pranav Mandal,47,1,4,2,2
26367,26367,Jairaj Sarkar,48,2,2,2,1
26368,26368,Harish Sethi,22,4,2,2,1
26369,26369,Panini Agate,64,4,1,1,2
26370,26370,Rajata Nair,48,4,2,4,1
26371,26371,Yoshita Bath,51,3,4,1,2
26372,26372,Matthew Kale,61,1,1,1,1
26373,26373,Widisha Sarraf,43,5,2,2,2
26374,26374,Elijah Acharya,23,5,3,4,1
26375,26375,Chatura Bhardwaj,26,1,4,3,1
26376,26376,Fiyaz Misra,69,5,2,4,1
26377,26377,Jacob Lata,45,5,3,4,2
26378,26378,Sudiksha Lall,39,4,2,2,1
26379,26379,Anjali Mahal,18,1,3,2,1
26380,26380,Naksh Kurian,39,5,2,3,2
26381,26381,Alka Oak,30,2,2,1,2
26382,26382,Zilmil Mukherjee,69,3,2,1,2
26383,26383,Rayaan Bhatia,59,4,3,4,2
26384,26384,Pushti Guha,52,2,2,2,1
26385,26385,Finn Chada,32,2,1,3,2
26386,26386,Vinaya Kothari,21,3,2,1,2
26387,26387,Nandini Saxena,29,4,3,1,1
26388,26388,Nachiket Nagi,66,1,3,2,2
26389,26389,Isha Pandey,68,2,3,2,1
26390,26390,Bishakha Loke,20,3,1,3,2
26391,26391,Advik Murthy,28,4,2,3,1
26392,26392,Thomas Rana,26,1,4,4,2
26393,26393,Nathaniel Sarna,56,5,3,1,1
26394,26394,Umang Barman,64,1,1,1,1
26395,26395,Advaith Iyer,18,2,4,4,1
26396,26396,Wyatt Kannan,56,4,4,2,1
26397,26397,Jackson Loke,21,3,3,1,1
26398,26398,Ansh Dubey,18,5,3,3,2
26399,26399,Upma Solanki,20,5,2,3,2
26400,26400,Champak Kumar,35,2,1,4,1
26401,26401,Unni Sibal,55,3,1,2,2
26402,26402,Michael Kanda,53,2,1,3,1
26403,26403,Krisha Kade,45,3,3,2,1
26404,26404,Upadhriti Chahal,58,4,4,4,2
26405,26405,Aradhana Chand,34,3,3,1,2
26406,26406,Jyoti Sarna,32,3,1,2,2
26407,26407,Sara Pai,43,4,1,4,2
26408,26408,Brijesh Oza,58,4,3,4,1
26409,26409,Widisha Muni,20,4,3,4,1
26410,26410,Manbir Sahni,51,1,4,3,1
26411,26411,Anusha Taneja,67,2,4,1,1
26412,26412,Gaurang Deol,30,4,3,2,1
26413,26413,Jack Zachariah,25,3,1,4,1
26414,26414,Dev Krishna,55,4,2,2,1
26415,26415,Jack Kota,50,5,1,4,2
26416,26416,Darika Ganesan,65,3,4,2,1
26417,26417,Falan Rajan,49,2,3,2,2
26418,26418,Kavya Sandal,54,1,4,3,2
26419,26419,Samar Chaudhuri,28,3,2,1,1
26420,26420,Hitesh Ravi,21,2,4,4,1
26421,26421,Bishakha Deol,48,5,3,4,2
26422,26422,Dayamai Krish,46,3,3,1,2
26423,26423,Bhanumati Dani,40,2,2,4,2
26424,26424,Wakeeta Choudhary,40,1,1,1,1
26425,26425,Hemal Pall,65,3,3,4,1
26426,26426,Urvi Kibe,38,4,4,1,1
26427,26427,Vasana Grover,37,2,3,4,2
26428,26428,Timothy Joshi,33,2,2,1,2
26429,26429,Udarsh Chahal,44,4,4,1,2
26430,26430,Forum Singh,20,3,3,1,1
26431,26431,Pallavi Agate,63,2,4,4,2
26432,26432,Harrison Nadkarni,61,3,2,3,2
26433,26433,Ayushman Butala,40,4,3,2,2
26434,26434,Wridesh Bahl,20,5,2,2,1
26435,26435,Sai Mukhopadhyay,66,1,4,1,1
26436,26436,Bina Bajaj,47,2,1,1,2
26437,26437,Advay Bali,22,4,4,2,2
26438,26438,Rajata Guha,51,2,4,2,1
26439,26439,Aadi Ramesh,27,5,1,3,1
26440,26440,Warinder Hayre,54,1,3,1,2
26441,26441,Karan Bahri,53,2,3,1,1
26442,26442,Frado Mand,64,2,1,4,2
26443,26443,Yash Shroff,18,3,4,2,2
26444,26444,Vyanjana Bhat,38,1,3,2,1
26445,26445,Ucchal Mahal,37,2,3,2,1
26446,26446,Kevin Wagle,37,4,4,2,2
26447,26447,Bhavini Bora,36,4,3,4,2
26448,26448,Vansha Ganesan,61,4,1,4,2
26449,26449,Oliver Wali,64,3,4,1,1
26450,26450,Azaan Lall,43,1,4,1,1
26451,26451,Wishi Nagy,38,2,2,1,2
26452,26452,Oscar Buch,43,4,1,2,2
26453,26453,Ubika Pai,22,2,4,3,2
26454,26454,Amara Palan,49,3,4,1,2
26455,26455,Manthan Bhakta,70,2,4,1,2
26456,26456,Libni Venkataraman,22,4,1,2,2
26457,26457,Bhavani Basu,58,5,3,3,2
26458,26458,Meera Natarajan,46,2,3,1,2
26459,26459,Chakradev Ravel,69,2,2,3,2
26460,26460,Forum Ganesan,23,3,4,4,2
26461,26461,Naksh Bala,22,4,3,2,1
26462,26462,Bhavya Seth,66,2,3,1,1
26463,26463,Wazir Sodhi,18,3,2,1,2
26464,26464,Forum Shan,52,5,4,1,2
26465,26465,Gaurav Agrawal,25,2,3,3,2
26466,26466,Sneha Issac,50,3,2,2,1
26467,26467,Hardik Wali,60,5,2,2,2
26468,26468,Utkarsh Chatterjee,27,4,4,2,2
26469,26469,Rachita Chaudhari,19,1,1,1,2
26470,26470,Orinder Jha,55,1,4,1,1
26471,26471,Yasti Dhaliwal,35,2,3,3,2
26472,26472,Kamala Sood,58,4,1,2,1
26473,26473,Osha Rajan,32,4,1,1,1
26474,26474,Madhav Sastry,31,3,4,1,2
26475,26475,Wriddhish Bath,52,5,3,4,2
26476,26476,Bhavika Nazareth,47,4,3,2,2
26477,26477,Ikbal Nigam,30,5,2,3,1
26478,26478,Deepa Nagy,68,1,4,1,1
26479,26479,Chatura Dua,44,1,4,1,2
26480,26480,Vasana Patla,31,2,1,3,2
26481,26481,Januja Dalal,46,2,3,4,2
26482,26482,Vanya Batta,60,3,1,2,1
26483,26483,Nachiket Om,33,4,1,4,1
26484,26484,George Saran,20,3,2,2,1
26485,26485,Varenya Rana,69,3,4,2,1
26486,26486,Gaurav Pall,20,4,2,1,2
26487,26487,Onveer Malhotra,40,4,2,3,2
26488,26488,Yash Subramanian,45,3,2,1,1
26489,26489,Victor Nadkarni,69,3,2,3,2
26490,26490,Meghana Pillai,45,1,4,1,2
26491,26491,Elijah Kapoor,36,5,2,2,2
26492,26492,Vinaya Banik,37,5,3,4,1
26493,26493,Dalbir Bala,37,1,3,1,1
26494,26494,Advaith Kaur,31,4,3,3,2
26495,26495,Hema Banerjee,48,3,2,2,1
26496,26496,Akshay Radhakrishnan,18,5,2,1,2
26497,26497,Unni Bhattacharyya,29,1,2,4,2
26498,26498,Jacob Dube,61,1,2,1,2
26499,26499,Aarnav Pant,19,3,1,3,1
26500,26500,Zaid Dalal,32,1,4,4,2
26501,26501,Krishna Kari,52,4,2,4,1
26502,26502,Pratyush Magar,52,3,2,2,2
26503,26503,Vanya Sengupta,43,1,4,2,1
26504,26504,Lekha Krish,65,4,1,3,1
26505,26505,Barkha Bedi,43,2,1,3,1
26506,26506,Xiti Gopal,64,2,1,2,2
26507,26507,Amol Sethi,53,2,1,1,1
26508,26508,Indrajit Mukherjee,43,3,1,4,2
26509,26509,Lucky Mander,36,4,4,4,2
26510,26510,Bhavini Kanda,36,4,4,2,2
26511,26511,Darpan Mistry,27,1,1,1,1
26512,26512,Wriddhish Goyal,52,2,3,3,1
26513,26513,Aishani Tella,30,4,2,2,2
26514,26514,Hemang Koshy,41,2,4,4,1
26515,26515,Umang Parekh,31,2,2,3,2
26516,26516,Vedika Palla,67,2,2,2,2
26517,26517,Ekavir Khatri,30,5,2,2,2
26518,26518,Raksha Murty,57,1,2,1,1
26519,26519,Tejas Varughese,50,3,4,3,1
26520,26520,Champak Dixit,39,2,1,4,1
26521,26521,Abeer Natt,64,1,1,2,1
26522,26522,Victor Rajagopalan,56,5,2,4,1
26523,26523,Jalsa Dara,67,3,4,1,2
26524,26524,Aryan Thaker,20,2,1,1,1
26525,26525,Sachi Mukherjee,23,5,2,3,2
26526,26526,Ati Dora,53,5,1,1,2
26527,26527,Aachal Wali,19,2,1,2,1
26528,26528,Leela Garde,48,3,1,2,1
26529,26529,Jacob Andra,19,5,4,2,2
26530,26530,Shaurya Menon,24,4,1,2,1
26531,26531,Rishi Balakrishnan,61,3,2,4,1
26532,26532,Nilima Merchant,24,3,3,1,2
26533,26533,Keya Naidu,42,2,1,1,1
26534,26534,Mohini Chander,64,4,4,3,2
26535,26535,Chameli Minhas,19,1,2,4,2
26536,26536,Varenya Goswami,38,1,2,4,1
26537,26537,Qushi Bava,68,5,3,1,1
26538,26538,Nakul Sha,65,3,4,1,2
26539,26539,Gaurika Butala,51,2,2,4,1
26540,26540,Jonathan Kala,58,4,1,3,1
26541,26541,Varenya Mukhopadhyay,36,2,1,2,2
26542,26542,Bhavna Warrior,31,1,3,2,1
26543,26543,Lipika Kari,61,1,2,4,2
26544,26544,Lopa Sangha,58,3,2,3,1
26545,26545,Ekani Varughese,66,1,3,2,1
26546,26546,Udarsh Saraf,26,4,2,2,2
26547,26547,Bhavini Hegde,53,2,2,4,2
26548,26548,Charles Mutti,63,2,3,2,1
26549,26549,Farhan Jhaveri,68,5,1,3,2
26550,26550,Aayush Sodhi,41,4,1,3,1
26551,26551,Tanmayi Borah,37,1,4,3,2
26552,26552,Udarsh Barad,44,3,3,3,2
26553,26553,Tanish Loyal,64,4,2,2,1
26554,26554,Girish Sane,31,3,1,4,2
26555,26555,Vasana Virk,39,5,4,4,1
26556,26556,Samarth Kumer,19,1,2,1,2
26557,26557,Neelima Edwin,57,5,3,1,1
26558,26558,Upadhriti Narain,46,5,1,1,2
26559,26559,Sai Patla,59,1,4,4,2
26560,26560,Arya Char,58,1,1,4,1
26561,26561,Indrajit Bala,27,2,2,1,1
26562,26562,Tamanna Garg,21,5,4,2,2
26563,26563,Yuvraj Batta,40,2,1,3,1
26564,26564,Dominic Rastogi,31,5,2,1,2
26565,26565,Ucchal Sami,66,4,3,1,2
26566,26566,Utkarsh Minhas,53,1,1,2,2
26567,26567,Janani Sundaram,27,5,3,2,1
26568,26568,Ronith Barad,42,3,1,2,2
26569,26569,Hema Deo,64,2,2,4,2
26570,26570,Jagvi Devan,23,5,1,1,2
26571,26571,Jai Lad,27,2,2,1,1
26572,26572,Wishi Sura,41,3,2,2,2
26573,26573,Tanveer Pingle,37,4,4,1,2
26574,26574,Varsha Shah,35,4,1,3,2
26575,26575,Upma Vig,39,5,4,1,1
26576,26576,Vrishti Dewan,52,2,2,1,1
26577,26577,Watika Tara,58,2,2,4,1
26578,26578,Anirudh Bhatia,56,2,4,1,2
26579,26579,Abhimanyu Dass,53,2,4,2,2
26580,26580,Ishaan Kalla,58,3,1,2,1
26581,26581,Zilmil Wagle,22,3,1,4,2
26582,26582,Kiaan Ramaswamy,66,5,4,2,1
26583,26583,Ekaja Khatri,58,1,3,3,2
26584,26584,Gunbir Dewan,49,3,3,4,2
26585,26585,Rachit Choudhury,48,4,4,4,1
26586,26586,Wriddhish Swamy,29,1,3,1,2
26587,26587,Gaurang Saran,42,2,2,1,1
26588,26588,Shivansh Loyal,53,3,1,4,2
26589,26589,Pallavi Patla,32,2,1,3,1
26590,26590,Jonathan Tak,41,1,4,2,1
26591,26591,Devika Sinha,59,4,4,4,1
26592,26592,Yochana Borra,23,2,4,4,2
26593,26593,Yashica Acharya,57,4,2,4,2
26594,26594,Abha Pai,25,4,1,2,1
26595,26595,Vidhi Parikh,59,2,1,2,1
26596,26596,Gaurav Patil,18,2,4,4,1
26597,26597,Adweta Bahl,27,5,4,4,1
26598,26598,William Dhaliwal,55,1,1,1,1
26599,26599,Inaya Chowdhury,23,4,2,4,1
26600,26600,Tristan Khurana,36,5,2,4,2
26601,26601,Nidra Bose,51,3,1,3,1
26602,26602,Oni Som,24,1,4,4,1
26603,26603,Avni Korpal,44,1,4,4,2
26604,26604,Lakshit Jayaraman,69,2,3,3,1
26605,26605,Yatan Bera,68,2,4,2,1
26606,26606,Nathan Bhatt,54,5,1,3,2
26607,26607,Ishita Dash,55,2,1,2,2
26608,26608,Vaishnavi Mannan,58,5,1,2,1
26609,26609,Chaitaly Basu,25,2,3,4,1
26610,26610,Brijesh Chopra,48,3,2,3,1
26611,26611,Chaman Kant,24,2,2,4,2
26612,26612,Triya Rout,24,4,3,2,2
26613,26613,Jyoti Hayre,25,5,2,3,2
